Year,County,Extreme Heat Days,Heating Degree Days,Cooling Degree Days,Max Temp,Min Temp,Precipitation
2076,Butte,14,2988,2736,119.0076522328223,61.81354185203965,91.93298745660027
2076,Fresno,28,4377,2083,91.02366364854349,49.25164528167968,125.51791315618703
2076,Imperial,16,2118,3288,83.24598844402848,59.96998032574466,153.27785710091064
2076,Kern,2,2654,2581,104.58020041816616,66.47499996711527,187.75066122293848
2076,Kings,33,4187,2616,93.73624673320057,50.79233729737673,133.96649603993552
2076,Los Angeles,19,3954,3621,85.71617688084089,48.79921891279124,128.45897528391814
2076,Madera,48,4716,1845,85.84781394132705,67.41722205833139,164.85578375459545
2076,Merced,15,1989,533,70.09266725009729,34.53186668343098,119.6210158208868
2076,Monterey,4,4629,2179,98.78940054860105,68.72245743144538,71.86598400401394
2076,Napa,18,3787,2482,114.26362119678686,69.97702525999415,17.681317533854358
2076,Riverside,44,1075,1815,61.74798552707172,61.60695490317154,21.429195436757944
2076,Sacramento,48,2903,3655,80.85994056559603,32.44610346053051,138.39033312984648
2076,San Joaquin,12,1393,3160,63.52279329002715,39.89012363022312,65.71447904114987
2076,San Luis Obispo,33,1011,747,69.51408272122265,47.06180243903009,95.06600830332744
2076,Santa Barbara,6,583,1602,95.54448724296661,62.63334793046274,3.3332154681936954
2076,Santa Clara,26,4933,1591,92.03589716802178,45.65124657095855,96.60016892353671
2076,Santa Cruz,42,4330,2111,84.75737927003196,34.84473743414522,115.24722763316252
2076,Solano,6,349,1677,96.5258488933793,40.61067879873839,137.98758986873722
2076,Sonoma,11,4240,2471,72.19999724571724,30.857315637253446,189.6115429033677
2076,Stanislaus,18,3469,2992,88.14298924618181,67.27760548860928,46.71852563013636
2076,Statewide,6,640,3960,73.1742319240973,56.24569923082903,1.1638486419622396
2076,Tulare,31,2400,4786,77.77277929916838,31.25237305192824,186.88555204220074
2076,Ventura,41,4030,3239,84.67782269042033,39.05418573801367,181.7098463758044
2077,Alameda,15,4175,4200,102.6752624015271,47.436068580604626,2.824672266248429
2077,Butte,28,4855,4208,85.90541506969751,42.121050309409085,156.31232008099403
2077,Fresno,10,2386,2753,94.0843926081121,48.004820779037296,99.36028624580145
2077,Imperial,40,437,662,89.21406204607402,35.94768036420687,30.77458061951117
2077,Kern,48,1609,4982,90.7892962092485,63.06528567420976,31.77863486077406
2077,Kings,4,755,3335,116.24864886737592,58.757766778171806,14.174141611195967
2077,Los Angeles,25,4849,1142,79.66858576003027,69.6111699752555,129.0874808484069
2077,Madera,40,654,140,98.97434249324209,67.37583285660833,64.62398256570599
2077,Merced,43,4231,3983,72.18136292605372,44.366843573852,137.80214139308163
2077,Monterey,47,3849,3739,109.67209705943307,37.38800219998227,101.94218508153239
2077,Napa,10,2206,4177,96.70886152465533,62.485411147186355,123.73261725016596
2077,Riverside,42,809,3222,69.79845288396639,37.53850900053128,90.15933370605691
2077,Sacramento,48,3874,4915,68.08831346470316,66.70745038158458,110.71362640809474
2077,San Joaquin,40,3732,2962,101.04332698536423,44.4172607649614,184.61088109342205
2077,San Luis Obispo,4,3817,3273,65.64164444557414,62.32563930213751,12.815199291516667
2077,Santa Barbara,23,2232,908,78.30779033156462,44.81317113326432,73.15021684281227
2077,Santa Clara,25,3288,2246,67.77084505550705,67.91689282293697,79.92517675670172
2077,Santa Cruz,42,1284,4213,106.70614602712858,44.57374401713584,69.37317393389306
2077,Solano,27,1244,188,105.01359594536062,32.60931392761174,180.10351711496997
2077,Sonoma,37,2950,3296,61.86384943648722,30.73257562613104,178.6465144622898
2077,Stanislaus,0,4785,457,117.48573768918095,48.87157304871372,22.774722834317963
2077,Statewide,27,303,2352,102.77586156321338,68.88598767577449,186.11842620742254
2077,Tulare,26,4986,621,88.83748363095539,37.24241409463008,77.28824253820035
2077,Ventura,20,626,846,111.76210956183075,33.79015935031425,48.614521776483485
2078,Alameda,37,3157,1724,94.1562958553184,40.85331051023494,185.53613974838638
2078,Butte,22,1708,952,101.85040071251132,61.53010442131429,144.40932538480396
2078,Fresno,36,1892,2197,97.88468074377809,30.313719496793297,171.14138012511893
2078,Imperial,36,3348,2202,103.66079592574287,67.13254222742505,100.88700910260499
2078,Kern,37,4474,66,63.4352544671021,56.730498034010495,63.87896229249039
2078,Kings,32,2123,464,78.88254721908713,32.77418307760004,118.27473016066918
2078,Los Angeles,6,4867,990,117.48649450060168,57.882943836340516,194.76374816283356
2078,Madera,3,754,3651,72.07270767013631,61.92645451949343,61.797168847952655
2078,Merced,33,1009,4166,105.16650100988313,45.612418747031654,51.14107252997686
2078,Monterey,21,4343,2531,85.58535663193356,43.40377336690965,87.36337578367068
2078,Napa,42,3285,2485,94.66959489729439,49.408992828648095,166.40569812749752
2078,Riverside,5,4335,45,85.29100634374888,60.84453603253467,186.91419613662214
2078,Sacramento,17,3027,4601,79.0763268510952,36.02166936638094,48.82782707644282
2078,San Joaquin,39,4219,2625,111.74363380332903,34.08823115588624,11.522386889049251
2078,San Luis Obispo,11,346,261,62.171628236245425,69.04643970184668,1.273351326765737
2078,Santa Barbara,21,15,2083,95.82712076486185,30.05543120567133,146.81613374945437
2078,Santa Clara,3,3805,3532,110.27095873236838,67.99388779853746,67.22558883469418
2078,Santa Cruz,32,2398,57,94.5786174817365,34.735073443539505,27.892026224088397
2078,Solano,10,4086,4595,86.02667617233247,39.74112570520981,91.88843222155947
2078,Sonoma,15,1600,182,79.44138754192647,52.342239958393634,28.42070658090341
2078,Stanislaus,33,1818,2156,65.84255044207208,65.42551229215417,30.94991232228821
2078,Statewide,20,2500,843,72.84298855012642,49.25368765951222,42.250669126659915
2078,Tulare,1,2058,2534,96.16319072342473,58.848299398659805,147.13731353127346
2078,Ventura,4,2277,1890,103.36717140805459,45.159818520088656,36.512928250639945
2079,Alameda,44,4655,4439,103.36345248221156,35.19172098527639,38.55418293954776
2079,Butte,3,1396,3372,113.41482448069053,67.22249531798383,182.1570632327382
2079,Fresno,45,142,3196,112.36450842263417,62.12679324418134,63.50038818127488
2079,Imperial,41,2322,973,100.5826166149902,35.74011405524574,190.3068426555555
2079,Kern,32,657,1139,81.18338836240966,49.476307509562076,167.17340608640143
2079,Kings,30,3731,3480,67.36730767265158,51.149904581869535,79.27411163569661
2079,Los Angeles,25,2551,1536,68.74593827619302,32.746786835996865,139.87612118705462
2079,Madera,24,222,646,74.79529451660099,44.62900398919199,42.59931264435468
2079,Merced,11,2676,4450,108.99079008107253,56.06907661962693,167.0308789573759
2079,Monterey,18,2622,1737,110.38411681104436,36.98781250646935,25.940292671005018
2079,Napa,23,4972,890,106.98170872854797,39.49784023751429,36.30224939284608
2079,Riverside,46,2919,4772,84.69726955978967,52.699011896251676,155.05289787727094
2079,Sacramento,37,2145,4767,99.64608851404287,63.70955829154543,23.461075413262343
2079,San Joaquin,48,3131,2766,87.94288015353133,51.86403500579486,10.735536463039796
2079,San Luis Obispo,1,251,2074,102.68337665575615,34.44364013952294,166.9524423906078
2079,Santa Barbara,38,1906,3759,101.80993438425162,50.801275436063804,42.634956629204645
2079,Santa Clara,35,1432,2834,118.24469402342169,69.50578139053363,2.9193012966171494
2079,Santa Cruz,41,992,1836,86.11078857561259,56.30359375385382,199.09911610637818
2079,Solano,40,81,4819,62.37687707606655,58.371834612748145,170.0653098885194
2079,Sonoma,4,3774,3300,67.16880258571494,37.6284318134657,187.06952529158366
2079,Stanislaus,8,2256,2668,85.17811431796514,30.78303633128797,1.4108818878576956
2079,Statewide,3,1349,995,83.44545757179029,68.6170583709907,123.79492604439571
2079,Tulare,4,565,4620,71.93890379259317,35.7938058506318,175.13548218031303
2079,Ventura,45,2531,3169,112.52592423687864,54.967225170741486,13.903571476196674
2080,Alameda,43,4073,1149,65.39574030632903,51.70597880586493,86.23546944623087
2080,Butte,12,3672,2911,73.35469149019917,50.015977591138885,183.4709199401555
2080,Fresno,38,3457,2130,70.73222747437556,62.823627345989806,81.55088691578058
2080,Imperial,45,835,4273,107.58315683592265,64.88637061015561,105.62180824089384
2080,Kern,38,4373,4340,64.7766222473589,65.56152939334547,4.222202643301642
2080,Kings,33,3529,1602,82.18113314959899,65.76014925894978,109.1395472938879
2080,Los Angeles,12,2768,2511,108.23705593452641,35.896739109934714,163.61871221036486
2080,Madera,29,4679,3507,79.59023570167247,69.31983136850135,114.65948709395623
2080,Merced,24,1178,1083,60.22119693831639,56.56554079722164,117.20396497314852
2080,Monterey,33,3527,3271,83.0568338759152,59.38480496792764,55.15867854392922
2080,Napa,31,3409,1610,107.22615785257972,47.61468911443316,46.969518801141795
2080,Riverside,23,2782,2647,118.18380791355648,38.89620395358812,1.5698312467916198
2080,Sacramento,30,2811,632,106.82804127009936,35.219559873915564,91.337533177562
2080,San Joaquin,20,1421,806,83.44233729806403,69.08394504333293,80.7878901438149
2080,San Luis Obispo,10,982,3150,72.00516488634031,51.80750699707738,15.100800058852748
2080,Santa Barbara,30,4819,756,101.58493663719642,30.620214879138736,114.50676529602521
2080,Santa Clara,25,760,147,60.800303721818885,65.24923282778121,110.19339847626415
2080,Santa Cruz,46,2647,148,103.44734554249959,46.97454517911032,190.79716588553032
2080,Solano,17,3935,4888,68.1622043074998,45.77796736619548,169.55193500917977
2080,Sonoma,39,31,1033,102.84306599095456,51.20903081472623,29.937812546998966
2080,Stanislaus,30,747,194,83.06277495802536,48.12814353151958,129.61461429506528
2080,Statewide,45,2941,1388,119.4193653791836,43.94922349196453,90.07428001046813
2080,Tulare,44,3134,3241,98.77692783847877,57.91739809843104,12.402140164856945
2080,Ventura,8,4867,1469,118.3669639637135,50.612558706614834,86.4953104439305
2081,Alameda,29,4681,3736,114.91581842622344,64.89885508678552,138.62589198927282
2081,Butte,22,3896,1346,114.59692373057533,30.667023324976196,165.95196137573797
2081,Fresno,36,120,1047,96.27073613269968,65.37856332419409,80.20460255585992
2081,Imperial,15,1569,907,60.94398345601316,67.47348674273007,159.4743556722777
2081,Kern,13,869,1060,116.60984791313075,69.14284048859234,4.788049775966963
2081,Kings,27,974,4331,63.354623653718946,51.489001636657726,126.32778925017199
2081,Los Angeles,33,760,1664,68.62409704735263,45.49951466415131,191.80174162129256
2081,Madera,48,3738,3691,68.8687833500608,49.441762704540324,170.21168400274652
2081,Merced,46,4251,3620,72.44368352705453,68.5688909211479,60.0745312505508
2081,Monterey,8,153,4296,73.81365270535903,32.33850635149709,38.86681986826166
2081,Napa,24,4003,2959,82.93703981995982,32.96684776187983,136.0634576029671
2081,Riverside,5,1936,4362,119.12754224929164,48.175421516751825,188.44186714305548
2081,Sacramento,11,1184,956,62.45481297147757,68.42242629335874,102.3955447561119
2081,San Joaquin,12,2880,4831,81.82742604808931,35.42870270936369,184.6546980517337
2081,San Luis Obispo,31,558,4735,81.63631074172454,61.52490266496439,35.859336191287426
2081,Santa Barbara,11,4614,822,79.9798912096614,43.5105522058539,15.218075626575533
2081,Santa Clara,35,4627,1832,86.70909461840316,65.75848855136425,69.5309085840169
2081,Santa Cruz,36,3298,3504,100.54673265766489,30.473981745588745,58.10732786628927
2081,Solano,32,3965,675,81.34019804692896,67.86570601979936,71.00767030842137
2081,Sonoma,9,3910,3842,73.34039397105848,56.48452810527969,164.73525900937756
2081,Stanislaus,40,2340,1768,88.59652861008348,67.26970495438218,124.59164256502677
2081,Statewide,36,4541,860,105.42571676712578,62.75884195636722,71.24511048176323
2081,Tulare,35,1917,4029,89.64527840548345,46.00468898383605,148.02751674656992
2081,Ventura,15,727,4219,89.90947292434893,36.068737097376534,106.33350210116677
2082,Alameda,10,3897,1516,100.04099661198634,56.56953448295721,191.7898426646315
2082,Butte,42,4703,289,119.08522390472879,47.55121352720799,142.6789201477646
2082,Fresno,23,1001,780,61.3851708014312,69.37763725940223,158.0734691588945
2082,Imperial,22,1627,248,80.04426079883412,39.00644057507348,189.4553633582803
2082,Kern,21,926,702,102.61699620956375,51.83039652087901,87.30366108308287
2082,Kings,42,2875,2463,89.92662919701988,39.651611029684176,181.24616174007852
2082,Los Angeles,35,1718,4142,72.29465792158561,49.60067107630221,13.068696938932845
2082,Madera,7,1796,3942,62.783869957790564,60.73184923466852,83.22121190068867
2082,Merced,49,4026,1416,90.92625650245672,37.42181319470283,171.2498500333855
2082,Monterey,35,2159,124,102.6465943123091,51.41123288513146,82.10273872718834
2082,Napa,11,1257,1488,74.5936012388722,30.040514710781064,151.56049307162448
2082,Riverside,22,4815,2158,91.42829483045199,49.04764279711851,17.866566067956313
2082,Sacramento,35,4174,335,71.12292845883772,69.2299472610508,159.3443468050012
2082,San Joaquin,18,2119,2911,61.5182540613755,36.53589465552604,165.19634446620992
2082,San Luis Obispo,28,3870,2430,93.84903106100138,34.275995039818035,179.06511929461402
2082,Santa Barbara,3,4805,3467,103.44793514179565,54.38546653074994,169.60693528845056
2082,Santa Clara,30,469,421,114.45661349108599,50.552149715638194,111.34366374516304
2082,Santa Cruz,18,2864,2262,119.1671470488779,37.166235894329766,31.472806953829103
2082,Solano,24,4049,1105,69.55033890944124,64.53802317372435,91.35415784683954
2082,Sonoma,46,2800,4856,98.64043394759297,49.861113889017275,110.66311693991544
2082,Stanislaus,42,181,2613,68.89849297154254,54.926698356388314,65.10095455487088
2082,Statewide,42,4043,929,65.69795643301872,34.52092733325111,130.28552034153958
2082,Tulare,16,3999,4410,81.25661601007116,42.35987355394962,121.63872986206121
2082,Ventura,45,3728,2151,116.03394937151413,56.645942475645136,84.96836367618954
2083,Alameda,25,2295,2496,103.23882784999225,45.162359410813636,141.82003956973168
2083,Butte,18,1026,2843,104.05604553811882,32.52335349803786,191.36616511956885
2083,Fresno,7,3374,3850,116.31006013398894,32.77572658864804,175.84181761134593
2083,Imperial,44,3980,3515,71.37633719579075,38.53517209368497,119.11070742209131
2083,Kern,20,4421,4648,107.46348130431781,44.541894730496104,117.1169786005688
2083,Kings,10,1360,4563,84.76731648278971,30.70881217340286,0.4489655984479146
2083,Los Angeles,40,4659,2387,86.97721168965352,44.970186205854795,129.30934172919837
2083,Madera,1,2296,848,118.22575206056632,42.4043933625184,89.52288248355616
2083,Merced,3,781,459,71.62600230179099,57.077548772037076,12.190081676193154
2083,Monterey,25,940,2347,104.73846782042702,52.338495930591066,197.39542878169135
2083,Napa,7,399,4972,107.88991326195384,46.499999339344264,155.05908802492633
2083,Riverside,14,1112,2223,97.48182257517914,36.29757395834376,92.08869105327871
2083,Sacramento,46,2921,4605,87.343166880251,63.880517130725046,193.77340417357226
2083,San Joaquin,16,1879,4943,83.34095977631131,63.85219018378994,48.4986019526169
2083,San Luis Obispo,46,3546,2993,61.496251859357926,68.20839251037314,147.06259529547148
2083,Santa Barbara,1,4284,2509,117.28487379835516,35.78190029441029,9.380890852867974
2083,Santa Clara,1,2238,2512,84.83522898483477,42.10612449641819,193.40587740633842
2083,Santa Cruz,9,4055,4795,116.06771830793066,32.224407957567344,80.44177140800785
2083,Solano,45,2662,1391,102.2622661598331,45.9415904523178,39.714385663691296
2083,Sonoma,43,3376,3215,110.75014003364961,49.797282218829885,108.2758034258793
2083,Stanislaus,5,2475,2362,68.31210503390507,61.07119312334156,26.234073185672614
2083,Statewide,33,4454,4981,70.17216880093437,67.04809707486389,149.99408359872382
2083,Tulare,44,2346,3910,81.20229148422362,43.55843864737987,95.12818838585643
2083,Ventura,45,1080,429,78.99857097194473,38.98153027859304,153.63568000870288
2084,Alameda,35,3005,915,62.35659674743077,34.573945707762476,11.027335436978714
2084,Butte,38,2012,1269,64.60200175312536,50.34772059535399,180.16164155781652
2084,Fresno,29,3949,2809,97.69290909249602,52.80009089072736,114.98008635104289
2084,Imperial,11,4193,3330,119.54475703250102,62.28294762463055,129.1106805619065
2084,Kern,20,1002,2119,81.93906603779396,31.839913940798205,10.458884184292817
2084,Kings,9,3229,4132,112.44183699349333,34.36328059364341,171.5748247220359
2084,Los Angeles,17,2838,1105,84.62710896038637,36.33108655450903,42.22141243934905
2084,Madera,28,4831,1786,87.74784800235625,32.20045718768694,161.81883956897232
2084,Merced,40,3345,1099,116.66539058344193,42.0528437358757,25.051664768725267
2084,Monterey,34,2212,2012,87.1562700719156,58.57666538786205,2.034896992961288
2084,Napa,33,1227,524,89.09261548495527,33.76185384473722,138.109138936701
2084,Riverside,19,2792,232,111.74636605415331,42.64111643192278,143.7761605118178
2084,Sacramento,22,2604,1906,68.15563709818433,66.30989382201965,199.00762999567968
2084,San Joaquin,44,3493,4874,112.44705784310598,38.44928523830946,18.50303702664935
2084,San Luis Obispo,19,2567,2109,76.08649828171713,42.6462102190505,153.84973943568167
2084,Santa Barbara,0,3896,3964,114.37805452221272,48.75565640708574,173.45689103204117
2084,Santa Clara,46,1104,531,85.94201964907066,62.213879888617626,58.81617526524001
2084,Santa Cruz,4,336,972,65.88214682328173,45.60711685064656,137.08105351125937
2084,Solano,8,4328,2160,81.3853554549041,66.26905766647256,150.45657509291559
2084,Sonoma,13,4668,4589,117.54318763400153,64.31714839315663,109.01577614111721
2084,Stanislaus,39,3291,3593,75.08075031299785,54.16622972623904,84.23391375718265
2084,Statewide,8,705,1669,108.9222662876769,65.80754927134487,185.48308918450633
2084,Tulare,38,1754,375,73.47832831996661,30.745607271738344,147.60588265856668
2084,Ventura,8,4542,1468,91.31677016747504,56.84980910841804,126.22170555959778
2085,Alameda,6,3679,3030,92.50335308207701,52.69746599573155,4.373175550116293
2085,Butte,30,2344,1246,61.715086981005435,53.238683842899334,146.47142220234707
2085,Fresno,42,2587,929,71.66059038962895,64.59084222096212,99.2223828311515
2085,Imperial,33,2459,3991,66.13486297903263,56.51961508018229,54.57895395679395
2085,Kern,31,3138,241,115.24561733632396,66.65747145758152,7.207589013445781
2085,Kings,39,4785,3464,100.25478099858573,54.01243160440124,85.11218122918598
2085,Los Angeles,42,4325,3490,81.66262988894832,39.238163924637405,74.94020561155872
2085,Madera,25,86,1978,109.52298556980341,31.6604154804131,197.63373273941102
2085,Merced,12,1388,4731,61.44680813773821,31.519519927789155,89.76363480336917
2085,Monterey,28,1868,2126,101.17935511984611,58.1178440995753,82.35980139323007
2085,Napa,9,4717,3969,73.58980336867786,30.69620694031873,45.52490943095711
2085,Riverside,15,2558,548,87.18828856075379,46.60929375731067,147.30716155758364
2085,Sacramento,13,3257,2281,62.692663375864846,39.256473353476544,26.83510584546598
2085,San Joaquin,15,3488,374,62.493472741048095,40.14272170247057,128.1743193352174
2085,San Luis Obispo,2,3514,4067,110.60009726287481,32.40950415677035,41.377419352533494
2085,Santa Barbara,35,4355,702,61.45700148906199,32.02498625286333,185.05174182798774
2085,Santa Clara,26,691,2345,87.82076864227079,65.01580805471656,90.93189617035794
2085,Santa Cruz,44,3553,543,104.46437596490489,46.55728576175161,173.10654325188924
2085,Solano,14,4281,4208,93.9636240819583,65.97437660067669,166.57097263543122
2085,Sonoma,8,4925,545,76.09767596378045,40.44675496149404,141.7278624469546
2085,Stanislaus,20,326,762,105.1916385083025,30.85963385367907,97.14573804191211
2085,Statewide,29,4386,3943,109.10739487418275,45.207003166637456,78.97442760316191
2085,Tulare,38,2708,1017,81.1783160768218,69.51346173162226,143.68627530664463
2085,Ventura,38,4450,4174,111.5189717402402,38.54439527068152,153.67233591133012
2086,Alameda,31,2600,1356,116.51168648132446,63.535093010086264,87.82237966782338
2086,Butte,10,1521,2412,82.61081378500091,58.92546298149139,126.70605913116717
2086,Fresno,40,2586,2661,111.46951076079174,42.9705477042089,44.938683898270185
2086,Imperial,37,677,2102,90.46456682797506,34.488939556681316,37.846421610909985
2086,Kern,7,4421,3156,117.55907381063061,68.4155537084608,50.72326992146727
2086,Kings,9,4712,3122,65.6157333210949,53.75247035766506,36.12086520192914
2086,Los Angeles,32,1733,727,114.94125057595123,68.11985882601992,59.00360607199116
2086,Madera,20,2809,4518,70.5707534592196,59.899986289559166,85.42783131869022
2086,Merced,32,4993,1458,71.52345997728649,59.143251345268126,178.511675454999
2086,Monterey,37,4544,2783,90.70298843410565,53.961554187724246,151.8033869323591
2086,Napa,1,247,3555,74.23026862504811,40.27619148331163,174.23813078603874
2086,Riverside,16,2561,1995,66.98950278452732,47.50292270399617,171.692753268654
2086,Sacramento,28,2706,2503,119.76971968052314,39.10357113606278,142.23638828711577
2086,San Joaquin,48,4801,1017,119.33432791402213,32.81819470182422,125.91319959565539
2086,San Luis Obispo,44,3999,695,118.6073635313526,36.17873233903904,134.95326066463986
2086,Santa Barbara,27,1160,2094,81.68286205991215,64.01227641484796,145.26896803821717
2086,Santa Clara,14,1633,4797,71.62615565800775,49.581664012566605,60.35879894557215
2086,Santa Cruz,38,692,1781,62.25588428484141,56.71644744679722,31.85644835451211
2086,Solano,41,2020,950,117.32526792295346,65.50982047350084,105.97088101672708
2086,Sonoma,12,962,2089,109.61146782186893,30.137838078941122,110.73377608996897
2086,Stanislaus,19,2452,2771,82.64994519882907,53.83392303339839,92.36319822238093
2086,Statewide,28,3861,1279,61.47382763857526,68.38257046321192,71.20196804470942
2086,Tulare,5,376,845,66.26327696809118,34.62944666288808,0.5610916093450546
2086,Ventura,30,4515,1593,100.07614647609117,64.38428401014585,140.03367352252664
2087,Alameda,2,2114,206,113.25982132141502,62.849903921542285,2.6102386603543026
2087,Butte,5,2275,1826,81.16278106348892,45.6246149101407,167.85045624184215
2087,Fresno,38,1671,4702,72.79420728561838,47.11416998378493,144.4819262163074
2087,Imperial,38,1928,4989,66.52890958124708,66.69662566969109,131.4490161244707
2087,Kern,22,4472,4552,99.50647760170551,45.03931238723423,159.98245327664375
2087,Kings,30,3663,2311,97.12725931224969,68.8614539352876,49.48547585079781
2087,Los Angeles,25,183,1860,67.30256316119782,49.579154072367004,153.05411561228422
2087,Madera,49,3434,334,97.07952581740915,61.04160827685145,13.48893546898493
2087,Merced,45,890,4521,93.79869555494369,50.148936285161945,174.70275451930476
2087,Monterey,15,3194,1983,79.07422031808883,58.97482446750607,120.67625296169557
2087,Napa,8,465,3254,114.71658233144778,62.43696156356222,197.17396438607489
2087,Riverside,0,853,1365,60.054959989234334,55.74225659333877,125.04992491635821
2087,Sacramento,8,2369,2971,79.53149024603024,51.42075755418915,8.70208545854021
2087,San Joaquin,7,2516,4870,101.04635535339112,63.62414111373451,92.12623538167948
2087,San Luis Obispo,48,1082,167,79.83601101882581,63.90384568790613,12.699346626925202
2087,Santa Barbara,36,2987,3148,83.55604242655251,63.051825423838174,177.86491607933655
2087,Santa Clara,34,1730,714,102.52879741157935,61.339419355979125,102.71558549539562
2087,Santa Cruz,5,4455,1555,96.64480368248073,61.49581172838337,7.428810849990386
2087,Solano,38,4509,3499,73.47715511486776,39.07272249694097,192.0748214029104
2087,Sonoma,6,4588,1076,97.3946382178701,35.888821933318226,90.92258523141852
2087,Stanislaus,39,1572,4236,67.83403452889331,34.28712071161273,119.81149333724825
2087,Statewide,36,2237,1669,102.17413503907406,31.91135628942391,139.5820881848297
2087,Tulare,17,91,4503,110.49633022034634,33.44305227271599,140.10911549175
2087,Ventura,24,3520,3334,109.36660942614654,39.006022556068984,188.9262313929832
2088,Alameda,37,2273,4626,84.68263452967832,62.83909601663873,37.579689207093956
2088,Butte,46,4091,2305,71.63933203916712,59.21888360299998,181.1085605969087
2088,Fresno,41,3958,174,95.01198019618239,40.34272314960741,10.485512187282486
2088,Imperial,15,4745,407,99.69504344588962,41.564978111859276,26.365307606001643
2088,Kern,17,2016,1773,91.93378444869862,37.28780237137361,199.80377141144825
2088,Kings,35,2129,1405,74.78901138811915,45.08367337346755,63.45749184043081
2088,Los Angeles,23,1967,3047,90.26903736729338,60.0533119616796,78.90407407228489
2088,Madera,31,4961,4769,77.79522256146225,47.65386986475021,71.52285089560631
2088,Merced,7,2470,805,103.69377874167319,50.5171075961409,117.44720070645465
2088,Monterey,4,2334,4079,68.41541405975792,36.48440456807043,187.02650899735568
2088,Napa,42,207,84,95.51575256137212,51.23643541263536,51.310741583193995
2088,Riverside,17,1446,1018,93.39818887869512,50.24749688088667,72.82171226807492
2088,Sacramento,46,1518,170,79.9350647831502,60.06754069156753,72.66140213978119
2088,San Joaquin,27,3738,36,115.61158612223613,60.930174711658154,146.92807413494904
2088,San Luis Obispo,40,4556,3217,76.65367365606562,59.65487927219713,168.24452279465513
2088,Santa Barbara,14,4982,780,116.01245679561106,30.37391837975396,6.191405600787103
2088,Santa Clara,44,4825,4463,68.86453341399519,40.19154211995157,51.15441745510325
2088,Santa Cruz,25,2235,3357,91.36006128913183,61.43411645248981,10.09185125180343
2088,Solano,33,4526,3014,97.90988025448648,62.710802028430166,164.59353256691418
2088,Sonoma,4,518,994,109.08932461299011,37.882166925682,160.9725939987153
2088,Stanislaus,47,4449,3498,119.61017194848702,43.30400348569683,17.914061456830744
2088,Statewide,32,3998,4998,111.67003254461727,32.333051534809336,33.10615133427808
2088,Tulare,5,773,1469,63.046683780579386,47.30437459678413,163.3357132983259
2088,Ventura,45,381,4393,97.90973371034453,65.45916761542436,106.32094772760585
2089,Alameda,23,266,1893,69.73293687214672,47.516655477739015,50.56012306903463
2089,Butte,19,1633,3501,114.91873764910967,43.9066838319393,0.27228074757521536
2089,Fresno,2,4337,4879,111.7366803390369,43.26888735673996,126.27991838287676
2089,Imperial,20,2695,3143,116.57221846512478,57.00423226395431,87.49076860313545
2089,Kern,2,18,3321,70.94948116444377,56.33987663994277,181.37196048899227
2089,Kings,30,1511,2013,105.3467351204292,31.002888055200817,86.52932499243349
2089,Los Angeles,43,1664,4728,61.08216038426239,50.20916565529592,199.20091802609235
2089,Madera,11,381,2008,104.93355922506518,37.13330753844098,191.85189671465145
2089,Merced,4,18,4298,114.72342905500795,65.89001313394647,98.64184172118509
2089,Monterey,25,4937,3567,80.34781846582436,57.221221196402226,168.4595525054752
2089,Napa,14,1062,4537,99.18785532309849,65.95273823984999,170.9920639729993
2089,Riverside,0,2243,2847,114.28172063311791,42.743141603416625,23.79797045332921
2089,Sacramento,10,3634,4838,103.57183185533214,44.40958041954365,191.9971828441734
2089,San Joaquin,15,618,1801,94.57725232239721,58.457301081301694,77.47381868388972
2089,San Luis Obispo,15,2721,4683,118.3040436330893,42.51961995050064,55.83404376368757
2089,Santa Barbara,24,3540,2215,72.2257079456775,30.671626596768906,19.22399673391113
2089,Santa Clara,45,4681,3190,104.56894783905129,65.36575588676163,199.8206820462429
2089,Santa Cruz,7,29,612,64.39419624985828,35.2293307545433,12.259594814401975
2089,Solano,36,3186,2710,106.76394861878197,58.1183700025401,3.081423412697193
2089,Sonoma,21,522,1535,80.29380752471897,66.33653855363926,20.641695315271093
2089,Stanislaus,2,196,610,77.73393931397084,32.09239821680909,37.69371596000719
2089,Statewide,16,109,4136,87.7792107678205,66.50510705093319,85.92953089241912
2089,Tulare,33,181,343,118.25479047825476,41.651441620462336,183.21669214167102
2089,Ventura,27,4381,4147,65.19304098956962,46.601787982856244,140.21418128070295
2090,Alameda,8,1580,3077,99.05210359315552,34.58429632327453,185.3861341974897
2090,Butte,47,953,3232,117.19255603491389,30.00112130138148,120.60686412826935
2090,Fresno,0,3500,1855,66.67483162287539,51.69552992181168,106.90522599105172
2090,Imperial,34,1678,3468,106.10865633434024,57.50948848870695,159.95103670743555
2090,Kern,7,4079,2707,82.28400407438102,69.92328459878213,89.3493223227444
2090,Kings,49,242,692,102.15974550317159,48.87878174696553,117.39360032995134
2090,Los Angeles,23,4653,1348,111.88901631883849,30.410013227140567,76.38841004348744
2090,Madera,27,4823,3855,111.76437976133063,32.873336267090124,187.41755155346664
2090,Merced,11,459,1700,119.22417174003401,36.02489082049363,93.56862417340469
2090,Monterey,18,1506,2965,88.55815100525707,33.09346233061675,107.54902508523747
2090,Napa,26,4531,190,75.64863164112734,49.356219502280666,48.638482127378225
2090,Riverside,1,3620,493,85.2352164752331,62.545489815353626,12.358747364566058
